episode,total_reward,steps,win
1427,0,1,0
1428,-1,1,0
1429,2,1,1
1430,1,1,1
1431,1.0,1,1
1432,1,1,1
1433,1,1,1
1434,-1,1,0
1435,-1,1,0
1436,1,1,1
1437,-1,1,0
1438,1,2,1
1439,-1,1,0
1440,-1,1,0
1441,-1,2,0
1442,1.0,1,1
1443,-2,1,0
1444,1,1,1
1445,1,1,1
1446,0,1,0
1447,-1,1,0
1448,2,1,1
1449,2,1,1
1450,-2,1,0
1451,-1,1,0
1452,-1,2,0
1453,-1,1,0
1454,-1,1,0
1455,-1,2,0
1456,-2,1,0
1457,-1,1,0
1458,2,1,1
1459,-1,1,0
1460,-2,2,0
1461,1,1,1
1462,-1,2,0
1463,2,1,1
1464,-2,1,0
1465,-2,1,0
1466,-1,1,0
1467,-2,1,0
1468,-2,1,0
1469,-2,2,0
1470,-2,1,0
1471,1,1,1
1472,-1,1,0
1473,1,1,1
1474,-1,2,0
1475,0,1,0
1476,2,1,1
1477,2,2,1
1478,2,1,1
1479,-1,1,0
1480,-1,1,0
1481,-1,2,0
1482,-1,1,0
1483,2,1,1
1484,-1,1,0
1485,1,1,1
1486,1,1,1
1487,-1,1,0
1488,1,2,1
1489,-1,1,0
1490,-1,1,0
1491,-1,1,0
1492,1,1,1
1493,0,1,0
1494,-2,2,0
1495,2,1,1
1496,2,1,1
1497,-2,1,0
1498,-1,2,0
1499,1,2,1
1500,1,1,1
1501,1,1,1
1502,1,1,1
1503,-1,1,0
1504,-1,1,0
1505,-2,1,0
1506,2,1,1
1507,1,1,1
1508,1,1,1
1509,-2,1,0
1510,1,1,1
1511,2,1,1
1512,-2,2,0
1513,1,1,1
1514,2,1,1
1515,-1,1,0
1516,-2,1,0
1517,-2,1,0
1518,1,2,1
1519,-2,2,0
1520,1,1,1
1521,0,1,0
1522,2,1,1
1523,-1,1,0
1524,-1,1,0
1525,2,1,1
1526,-1,1,0
1527,-1,2,0
1528,-2,1,0
1529,-2,1,0
1530,-1,1,0
1531,-1,1,0
1532,2,1,1
1533,1,2,1
1534,-1,1,0
1535,-1,1,0
1536,-1,2,0
1537,2,1,1
1538,-1,1,0
1539,-1,1,0
1540,-2,1,0
1541,1,1,1
1542,-1,1,0
1543,1,1,1
1544,-1,1,0
