episode,total_reward,steps,win
1402,-1,3,0
1403,1,1,1
1404,-1,1,0
1405,-1,2,0
1406,-1,1,0
1407,1,2,1
1408,-1,1,0
1409,-1,1,0
1410,1,1,1
1411,-1,2,0
1412,1,2,1
1413,-1,2,0
1414,1,2,1
1415,1.5,1,1
1416,-1,1,0
1417,1,1,1
1418,1,1,1
1419,-1,1,0
1420,-1,1,0
1421,1,1,1
1422,-1,1,0
1423,1,1,1
1424,-1,1,0
1425,1.5,1,1
1426,-1,1,0
1427,-1,1,0
1428,-1,1,0
1429,1,1,1
1430,-1,2,0
1431,-1,1,0
1432,-1,4,0
1433,1,1,1
1434,-1,1,0
1435,1,1,1
1436,-1,1,0
1437,1,2,1
1438,-1,1,0
1439,-1,1,0
1440,-1,1,0
1441,-1,1,0
1442,1,1,1
1443,-1,1,0
1444,1,1,1
1445,1,1,1
1446,-1,1,0
1447,1,2,1
1448,0,2,0
1449,1,1,1
1450,-1,1,0
1451,-1,1,0
1452,1,1,1
1453,1,1,1
1454,-1,1,0
1455,-1,1,0
1456,-1,1,0
1457,-1,1,0
1458,-1,2,0
1459,1,1,1
1460,1,1,1
1461,-1,3,0
1462,-1,3,0
1463,1,1,1
1464,-1,1,0
1465,1,3,1
1466,1,1,1
1467,0,1,0
1468,1,1,1
1469,1,2,1
1470,-1,1,0
1471,-1,1,0
1472,1,1,1
1473,1.5,1,1
1474,1,1,1
1475,-1,1,0
1476,1,2,1
1477,-1,2,0
1478,1,1,1
1479,-1,1,0
1480,-1,1,0
1481,1,1,1
1482,-1,2,0
1483,-1,1,0
1484,-1,2,0
1485,1,2,1
1486,-1,1,0
1487,-1,1,0
1488,1,1,1
1489,-1,2,0
1490,-1,1,0
1491,1.5,1,1
1492,-1,2,0
1493,-1,2,0
1494,-1,1,0
1495,-1,2,0
1496,-1,1,0
1497,1,1,1
1498,-1,1,0
1499,-1,1,0
1500,-1,1,0
1501,-1,1,0
1502,-1,1,0
1503,-1,1,0
1504,-1,1,0
1505,-1,3,0
1506,-1,1,0
1507,1,4,1
1508,-1,1,0
1509,1,1,1
1510,-1,1,0
1511,-1,2,0
1512,1,1,1
1513,1,2,1
1514,1,1,1
1515,1,1,1
1516,-1,1,0
1517,1,1,1
1518,-1,2,0
1519,1,2,1
1520,-1,1,0
1521,1,1,1
1522,-1,3,0
1523,1,1,1
1524,-1,1,0
1525,-1,1,0
1526,-1,1,0
1527,-1,2,0
1528,-1,2,0
1529,-1,1,0
1530,0,1,0
1531,1,2,1
1532,1,1,1
1533,1,1,1
1534,-1,1,0
1535,-1,2,0
1536,1,2,1
1537,-1,1,0
1538,1,2,1
