episode,total_reward,steps,win
1323,-1,1,0
1324,-1,2,0
1325,-2,1,0
1326,-2,1,0
1327,-2,1,0
1328,-2,2,0
1329,-2,1,0
1330,-2,1,0
1331,-1,1,0
1332,-1,1,0
1333,-1,1,0
1334,-1,1,0
1335,2,1,1
1336,-1,1,0
1337,-1,2,0
1338,1,1,1
1339,2,1,1
1340,2,1,1
1341,-2,1,0
1342,2,1,1
1343,-1,1,0
1344,1,1,1
1345,-1,1,0
1346,-2,1,0
1347,-1,1,0
1348,-1,2,0
1349,2,1,1
1350,-1,1,0
1351,-2,1,0
1352,1,1,1
1353,-1,2,0
1354,-2,1,0
1355,1,1,1
1356,2,1,1
1357,-1,2,0
1358,1,2,1
1359,-1,1,0
1360,-1,1,0
1361,1,1,1
1362,-2,2,0
1363,2,2,1
1364,-1,1,0
1365,-1,1,0
1366,2,1,1
1367,-2,1,0
1368,1,1,1
1369,-1,1,0
1370,2,1,1
1371,-1,2,0
1372,-1,2,0
1373,-1,1,0
1374,-2,3,0
1375,-1,1,0
1376,-2,1,0
1377,1,1,1
1378,1,1,1
1379,-2,1,0
1380,-1,1,0
1381,-1,2,0
1382,-1,1,0
1383,1,1,1
1384,1,2,1
1385,0,1,0
1386,-2,2,0
1387,2,1,1
1388,1,2,1
1389,1,1,1
1390,-1,2,0
1391,1,1,1
1392,1,1,1
1393,-1,1,0
1394,-1,1,0
1395,-1,1,0
1396,-1,1,0
1397,1,1,1
1398,1.5,1,1
1399,2,1,1
1400,-1,2,0
1401,0,1,0
1402,-2,1,0
1403,1,1,1
1404,1,1,1
1405,1,1,1
1406,-1,1,0
1407,1,1,1
1408,1,1,1
1409,-2,3,0
1410,0,1,0
1411,-2,1,0
1412,-1,1,0
1413,1,1,1
1414,-2,1,0
1415,-2,2,0
1416,1,1,1
1417,-2,1,0
1418,-1,1,0
1419,2,1,1
1420,1,1,1
1421,-2,1,0
1422,-1,1,0
1423,-1,1,0
1424,-1,2,0
1425,-1,1,0
1426,1.5,1,1
1427,-1,2,0
1428,-1,1,0
1429,-1,1,0
1430,0,2,0
1431,-1,1,0
1432,-1,1,0
1433,1,3,1
1434,-1,1,0
1435,1,1,1
1436,1,2,1
1437,1,1,1
1438,1,2,1
1439,0,1,0
1440,1,1,1
1441,2,1,1
1442,-1,1,0
1443,-2,1,0
1444,2,1,1
1445,-1,1,0
1446,-1,1,0
1447,-2,1,0
1448,2,1,1
1449,1,1,1
1450,0,2,0
1451,-1,1,0
1452,1,1,1
1453,-1,1,0
1454,0,1,0
1455,-1,1,0
1456,-1,1,0
1457,0,2,0
1458,-1,1,0
1459,-1,2,0
1460,-1,2,0
1461,-1,1,0
1462,-2,1,0
1463,-1,1,0
1464,-1,1,0
1465,1,2,1
1466,1,1,1
1467,-1,1,0
1468,-1,1,0
1469,-1,1,0
1470,-1,1,0
1471,2,1,1
1472,-1,1,0
1473,-2,2,0
1474,1,2,1
1475,-2,1,0
1476,-2,3,0
1477,-2,1,0
1478,1,1,1
1479,-2,2,0
1480,-2,1,0
1481,-1,2,0
1482,-2,2,0
1483,-1,2,0
1484,1,1,1
1485,0,1,0
1486,1,2,1
1487,1,1,1
1488,-1,1,0
1489,-1,1,0
1490,-1,1,0
1491,-2,1,0
1492,-1,1,0
1493,-2,1,0
1494,-1,1,0
1495,-1,2,0
1496,1,2,1
1497,2,1,1
1498,-2,2,0
1499,-2,1,0
1500,-1,1,0
1501,-2,1,0
1502,-1,1,0
1503,1,1,1
1504,1,1,1
1505,1,1,1
1506,-1,1,0
1507,-1,1,0
1508,-1,1,0
1509,-1,1,0
1510,0,1,0
1511,-1,1,0
1512,-1,1,0
1513,-2,1,0
1514,-1,1,0
1515,-2,2,0
1516,-1,1,0
1517,-1,1,0
1518,0,1,0
1519,-1,1,0
1520,-1,1,0
1521,-1,1,0
1522,-1,1,0
1523,1,1,1
1524,-1,1,0
1525,1,1,1
1526,1,2,1
1527,-2,1,0
1528,-2,1,0
1529,2,1,1
1530,-1,2,0
1531,-1,1,0
1532,-1,1,0
1533,1,1,1
1534,1,1,1
1535,1,1,1
1536,0,1,0
1537,-2,1,0
1538,-1,1,0
1539,-1,1,0
1540,-1,1,0
1541,1,2,1
1542,-1,1,0
1543,-1,1,0
